Fechas,Vista_Red_MN,Vista_Patrimonial_MN,Vista_Minorista_MN,Vista_Empresas_MN,Vista_Gobierno_MN,Vista_Empresas_Gobierno_MN,Vista_Corporativa_MN,Plazo_Red_MN,Plazo_Patrimonial_MN,Plazo_Minorista_MN,Plazo_Empresas_MN,Plazo_Gobierno_MN,Plazo_Empresas_Gobierno_MN,Plazo_Corporativa_MN,Plazo_Mayorista_MN,Vista_Red_ME,Vista_Patrimonial_ME,Vista_Minorista_ME,Vista_Empresas_ME,Vista_Gobierno_ME,Vista_Empresas_Gobierno_ME,Vista_Corporativa_ME,Vista_Mayorista_ME,Plazo_Red_ME,Plazo_Patrimonial_ME,Plazo_Minorista_ME,Plazo_Empresas_ME,Plazo_Gobierno_ME,Plazo_Empresas_Gobierno_ME,Plazo_Corporativa_ME,Plazo_Mayorista_ME,Ahorro_Red_MN,Ahorro_Patrimonial_MN,Ahorro_Minorista_MN,Ahorro_Empresas_MN,Ahorro_Gobierno_MN,Ahorro_Empresas_Gobierno_MN,Ahorro_Corporativa_MN,Empresas_MN,Gobierno_MN,Corporativa_MN,Promotor,Empresas_ME,Gobierno_ME,Corporativa_ME,Gobierno_Total,PyME,TDC,Nomina,PPI,Auto,Hipotecaria
2016-09-01,137709.75470,8865.07078,146574.82548,56573.67093,72661.68539,129235.35632,93894.38161,102991.08471,7589.99987,110581.08458,36255.80251,22739.87615,58995.67866,5082.51165,64078.19031,27252.97494,6998.53647,34251.51141,70410.08084,3537.80094,73947.88178,33601.17996,107549.06174,208.49034,1440.79278,1649.28312,1891.03681,26.94068,1917.97749,3608.32653,5526.30401,205092.10449,1219.01101,206311.11551,50.45656,134.45701,184.91357,13.51747,125684.96302,73862.60058,110881.79326,14127.15468,60952.74346,549.58740,97700.27379,74412.18798,67610.00495,98527.66173,72558.82544,33826.99154,35593.99581,172957.30337
2016-10-01,139140.48330,9573.21755,148713.70085,60729.19436,72845.93763,133575.13199,87907.67672,103974.05783,7320.70133,111294.75916,33485.94809,24950.42217,58436.37026,7242.93296,65679.30322,27919.55193,7022.31355,34941.86548,73402.40641,4073.54225,77475.94866,31351.91577,108827.86443,203.22804,1393.18755,1596.41559,1862.91339,25.86430,1888.77768,0.57264,1889.35033,198094.95862,1315.41794,199410.37656,51.23646,76.78217,128.01862,12.98514,129008.07885,73830.20925,113321.50213,14468.74713,58991.07759,544.93682,83441.90113,74375.14607,68754.68274,99747.44483,72584.79045,34245.13671,36421.47150,174261.49852
2016-11-01,144348.58132,9214.39555,153562.97687,63829.96212,76265.05084,140095.01296,75556.38578,103746.00639,11150.70372,114896.71011,33513.14261,24711.79454,58224.93715,6574.49124,64799.42839,31055.39467,7902.55757,38957.95224,78338.17250,3861.82659,82199.99909,39661.53936,121861.53846,217.85582,1524.25555,1742.11137,2009.56016,28.85300,2038.41316,128.45448,2166.86764,208480.49742,1433.92876,209914.42619,53.72411,21.84856,75.57268,13.24331,132474.21930,74570.72905,113684.93471,15591.33323,66294.38340,588.72285,86908.96768,75159.45191,69304.30518,104342.72888,72115.10124,34971.39524,37035.93494,175686.66366
2016-12-01,151544.59260,10061.01300,161605.60560,67500.15356,62931.43524,130431.58880,71557.62665,104113.99256,8141.61362,112255.60618,35730.92797,16657.41856,52388.34653,5497.99000,57886.33654,31602.63636,7977.14152,39579.77788,79804.57454,3656.48074,83461.05528,37914.35300,121375.40828,215.95531,1521.92393,1737.87923,2063.78631,31.57036,2095.35668,256.50630,2351.86298,224871.11075,1638.59999,226509.71073,91.65078,19.43253,111.08331,14.68853,135887.10758,80343.77179,117163.10838,15784.14730,66281.86673,572.99699,90415.55554,80916.76878,68125.05066,102712.03294,70578.30060,34057.63563,38315.78969,176826.23761
2017-01-01,140851.57511,10928.39483,151779.96994,59558.41067,71076.35163,130634.76230,81305.89984,103433.86767,8802.34246,112236.21013,35079.63172,19965.42887,55045.06059,6249.95555,61295.01614,33288.82106,8479.72512,41768.54618,93158.85237,4386.51572,97545.36809,47995.47476,145540.84284,213.36916,1519.96106,1733.33022,2897.31756,33.43784,2930.75540,229.42922,3160.18462,220089.76242,1363.94917,221453.71159,70.99772,4.02670,75.02442,16.77423,137103.04322,80101.94994,114434.73309,15783.17022,67059.65680,571.59149,95140.36880,80673.54142,70565.58016,101246.18772,71157.50908,34282.92454,39062.70563,178564.44831
2017-02-01,141029.87387,10652.07452,151681.94839,60036.94047,65356.57968,125393.52016,79452.46487,102734.91407,8149.09891,110884.01299,31499.70532,24251.02857,55750.73390,6214.28045,61965.01434,32310.18148,9486.23109,41796.41257,87915.82158,4278.81901,92194.64059,48172.34312,140366.98370,202.90095,1507.97516,1710.87610,3639.20187,32.50101,3671.70288,23.40980,3695.11268,219241.64492,1417.69110,220659.33602,67.79631,4.95564,72.75195,14.97587,140019.81592,78528.44200,115150.35177,15694.71562,65423.31428,573.36088,90684.18072,79101.80288,71989.82101,100457.42298,71078.81220,34459.15559,39536.25575,179937.63541
2017-03-01,140884.81854,10697.77590,151582.59444,59592.79046,78628.58971,138221.38017,82153.31670,103249.32081,8075.79456,111325.11537,28633.65009,24025.24639,52658.89648,5693.56507,58352.46155,30628.09644,7454.14973,38082.24617,83595.88553,4372.83223,87968.71776,41355.60538,129324.32315,184.04499,1398.56905,1582.61403,2869.86867,0.00000,2869.86867,99.83621,2969.70489,224033.59748,1382.46942,225416.06690,66.86368,451.23089,518.09457,15.96493,141215.92196,77314.64827,120940.33438,15763.70343,61629.66749,679.17052,84870.75242,77993.81878,73179.47226,99526.78096,71730.75433,35460.51271,40224.29113,181352.83135
2017-04-01,149562.17318,11023.89773,160586.07091,65836.21179,75639.66823,141475.88002,93356.27271,104362.30383,11546.24453,115908.54836,27958.97844,22593.23378,50552.21221,7313.91253,57866.12474,30837.09591,8081.88559,38918.98150,80130.99084,3891.45182,84022.44266,41787.98740,125810.43006,184.99382,1413.95439,1598.94821,2605.47170,0.00000,2605.47170,112.17449,2717.64619,225227.73239,1373.95370,226601.68609,62.39158,527.79718,590.18875,15.57295,143792.35530,76887.60150,126897.08352,16231.94137,64071.68961,731.88992,86668.92840,77619.49142,73199.43969,100267.82372,71526.93381,35440.67729,40475.48217,182195.61569
2017-05-01,141796.95865,10580.00797,152376.96662,60197.94358,71391.94323,131589.88681,76386.15542,103507.25525,10706.40344,114213.65869,28597.00352,23888.86518,52485.86870,8726.92414,61212.79284,29296.38088,7613.94666,36910.32754,78164.18790,3907.58315,82071.77105,44527.36615,126599.13720,180.36040,1380.61583,1560.97623,2551.64525,0.00000,2551.64525,97.01191,2648.65717,220523.46561,1384.38868,221907.85428,66.57806,641.45765,708.03570,15.43874,143712.74844,75933.46819,121819.31518,16283.13242,64943.72221,713.00901,84089.74038,76646.47720,73546.44258,100701.95948,71508.89773,35437.96833,40984.10790,183021.27121
2017-06-01,144201.04070,10310.05945,154511.10015,60362.47815,76514.05601,136876.53416,96750.24761,105207.00558,11608.59238,116815.59796,28323.55233,22475.42797,50798.98030,8307.32679,59106.30709,28329.45744,7584.48739,35913.94483,76206.53303,3499.57699,79706.11002,45702.60023,125408.71025,175.35167,1309.79851,1485.15018,2539.09131,0.00000,2539.09131,93.82292,2632.91423,226387.03247,1347.97180,227735.00427,71.23791,655.08437,726.32228,16.10005,146490.20112,75201.04239,113375.57784,16102.71576,64637.85258,666.29818,99271.37068,75867.34058,74255.45355,101062.07146,72270.01077,35762.10985,41502.63544,184153.29016
2017-07-01,144967.69339,10436.55992,155404.25331,61381.45826,75692.00660,137073.46486,87597.49418,104047.32897,11192.22219,115239.55116,29113.35136,26438.91492,55552.26628,9455.24976,65007.51604,28364.64785,6547.32773,34911.97558,80679.04269,3319.14867,83998.19136,67691.25024,151689.44160,171.39037,1317.97203,1489.36240,3223.26125,0.00000,3223.26125,95.70756,3318.96880,217812.56255,1387.66397,219200.22652,74.47642,359.88064,434.35707,14.74632,146625.43699,71103.52820,119700.78464,16011.95251,64069.26727,660.79374,94029.52307,71764.32194,74697.37331,101977.12106,72792.15235,36114.90904,41844.25165,184676.01330
2017-08-01,147001.97544,10185.58731,157187.56274,60753.96609,74296.95297,135050.91906,85968.86070,104451.46787,19291.37285,123742.84072,32235.66384,22679.05230,54914.71614,7673.30637,62588.02251,28273.12657,7757.91023,36031.03680,77340.90496,3195.90684,80536.81180,55368.12635,135904.93815,167.10028,1268.07474,1435.17502,2749.05262,0.00000,2749.05262,579.00948,3328.06210,215786.72803,1406.43540,217193.16343,72.97588,391.13859,464.11446,15.08345,147205.66874,71405.65879,124843.66849,16327.38822,62726.50385,577.23370,93469.42477,71982.89249,74923.47708,102008.48699,73590.93324,36551.73419,42133.18024,185758.02539
2017-09-01,147907.71390,10060.73798,157968.45189,60965.93431,76748.04723,137713.98154,86660.97371,103929.40642,22096.21811,126025.62453,35140.62885,23034.62436,58175.25321,7440.71478,65615.96799,28340.97318,7910.84646,36251.81964,74011.10161,3357.41035,77368.51197,105135.95455,182504.46652,174.61785,1309.43857,1484.05642,4007.31014,0.00000,4007.31014,6.06180,4013.37194,221465.16335,1430.47548,222895.63883,75.22324,149.10526,224.32850,16.24020,150862.61425,71057.77257,125978.14911,16808.81031,66022.45322,584.88902,97963.37598,71642.66159,75172.51878,101895.31133,73510.85625,36673.29153,42073.01880,186625.88328
2017-10-01,149379.05226,10170.55470,159549.60695,64217.56434,72137.10130,136354.66564,99287.97031,104396.29359,25059.91113,129456.20472,35693.20180,24344.32442,60037.52622,6586.84300,66624.36922,29601.16639,7785.75670,37386.92309,77998.10462,2397.04130,80395.14592,92157.61562,172552.76154,180.29068,1460.04786,1640.33854,4208.74482,0.00000,4208.74482,99.77942,4308.52424,211952.54220,1383.69004,213336.23223,74.10527,142.77857,216.88384,14.61607,151467.33680,71220.37207,126596.85656,16873.48988,69457.16148,757.80816,97323.84427,71978.18023,75225.62408,102495.50463,73549.41829,36756.24550,42316.56074,187640.03949
2017-11-01,153795.02111,10506.54050,164301.56160,66032.10115,72299.34442,138331.44557,94633.01685,102818.24689,26933.04004,129751.28694,33784.56456,23948.29964,57732.86420,13200.77088,70933.63508,29506.39804,8360.02408,37866.42213,80124.74947,2257.56407,82382.31354,61544.01692,143926.33045,175.76256,1418.43683,1594.19939,4154.99175,0.00000,4154.99175,97.12584,4252.11759,221796.88264,1422.30782,223219.19047,79.28400,205.73126,285.01526,16.53735,153603.53603,71701.97120,122512.46772,17618.19638,67980.20671,668.14999,90523.40599,72370.12119,75649.33079,107561.61385,73283.26737,36916.28243,42620.81533,188895.75174
2017-12-01,164726.32256,11214.33921,175940.66176,74100.11099,64249.31143,138349.42242,98322.49852,102894.17407,29121.90730,132016.08137,31325.97859,11013.80401,42339.78259,18024.73806,60364.52065,28796.18292,8661.93464,37458.11755,84208.13376,2112.68186,86320.81563,55515.06207,141835.87770,184.58218,1465.25127,1649.83345,4572.24931,0.00000,4572.24931,188.71263,4760.96194,242054.18197,1585.04042,243639.22239,74.89948,193.99642,268.89590,20.50894,150856.73199,72989.91803,120888.28409,16546.56266,73646.44103,610.60214,94296.90161,73600.52017,74090.90172,105273.47810,72350.26865,36713.16899,43027.68400,189909.96304
2018-01-01,151975.15604,11322.04169,163297.19772,61452.22731,64244.98160,125697.21340,77118.73725,102319.43895,34198.64521,136518.08416,32094.80687,15777.12190,47878.26081,16260.57425,64138.83506,28489.36378,7825.66883,36315.03261,78987.14361,2015.71250,81003.29320,53705.16386,134708.45705,172.00880,1259.36653,1431.37533,4148.18492,0.00000,4148.18492,214.15658,4362.34149,232244.28297,1481.04030,233725.32327,64.80140,242.52982,307.33132,18.15134,150975.92325,70157.64711,123932.10260,16441.21706,68629.61158,493.70406,89651.62479,70651.35117,75202.06501,103140.22936,73080.25255,37134.77511,43983.97753,195596.51096
2018-02-01,153434.64701,11188.12805,164622.77506,61857.87294,70905.60389,132763.48132,102737.15100,102790.75936,37410.79154,140201.55091,31878.26816,19251.99785,51133.83961,12072.18572,63206.02533,28985.84644,7725.63411,36711.48055,76804.21061,2119.12038,78923.77339,51895.38619,130819.15958,171.38451,1259.31407,1430.69858,4916.41112,0.00000,4916.41112,100.76121,5017.17233,231244.91248,1499.60812,232744.52061,66.54900,129.62041,196.16950,17.32115,149063.05583,69723.57670,124941.64431,16303.77012,69072.70186,514.61236,93962.42049,70238.18905,75191.14337,102475.88821,73420.93367,37930.14287,43964.30294,197500.79345
2018-03-01,154365.77776,11114.42110,165480.19885,62658.86105,77953.36753,140612.23307,83359.72967,102846.71315,39507.25816,142353.97130,36062.67483,15242.22609,51308.48534,11332.06726,62640.55260,28621.37964,7571.07588,36192.45551,77034.28430,2310.09276,79344.80624,52048.80215,131393.60839,164.34473,1243.37554,1407.72027,4721.97790,0.00000,4721.97790,461.12046,5183.09836,244933.42621,1514.70672,246448.13293,72.77564,198.98966,271.76540,18.33270,155424.56129,69768.33793,125448.14933,16465.65149,67815.26497,514.82618,88163.08612,70283.16411,75515.31834,101863.93056,73859.13443,38126.81085,44142.81057,198432.90259
2018-04-01,155271.50196,10809.63216,166081.13411,64615.70292,78567.23054,143182.93795,107064.27206,102330.42765,37572.10840,139902.53605,34818.39767,17408.01486,52230.00783,10760.00930,62990.01712,29541.22118,8414.72183,37955.94301,78628.63029,2328.38688,80957.45850,50436.50580,131393.96431,167.60638,1284.05059,1451.65697,4581.28194,0.00000,4581.28194,106.33401,4687.61595,234795.68587,1458.22704,236253.91291,68.75607,574.04869,642.80486,18.22645,157069.50706,71691.89758,127451.22720,16394.21771,72049.41437,523.60976,92479.32143,72215.50733,75760.83780,102547.20622,74764.28990,38492.10861,44392.81795,199290.55663
2018-05-01,157648.96947,10682.46674,168331.43621,65628.30090,77914.07447,143542.37986,100868.34329,102661.09364,39661.98166,142323.07531,35652.72726,19773.63641,55429.96987,10260.65890,65690.62877,30686.05099,9076.09990,39762.15089,83500.69300,2519.38070,86020.54294,50159.95357,136180.49651,173.88364,1416.25656,1590.14020,4331.24028,0.00000,4331.24028,114.13177,4445.37205,235677.20081,1439.05709,237116.25789,76.01167,533.35477,609.36654,19.15537,161341.44921,73444.07015,133559.38825,16966.83635,78582.40230,719.58602,103010.26004,74163.65618,76373.05806,102559.92422,75010.89992,38671.65841,44687.30982,199837.40679
2018-06-01,159265.04927,11592.69626,170857.74554,64441.00149,83560.55728,148001.56326,110225.71617,103061.67031,42795.06755,145856.73786,35233.65915,23298.89930,58536.18577,11131.65837,69667.84414,30764.20794,9614.35632,40378.56426,82371.34480,2733.42855,85105.23591,53215.02979,138320.26570,172.53922,1400.27521,1572.81443,3567.85860,0.00000,3567.85860,140.71976,3708.57836,246521.21675,1451.86467,247973.08142,75.96120,311.44170,387.40300,20.43627,174834.10993,73577.08187,133580.59143,17298.41073,81400.98040,868.71525,99674.38637,74445.79712,77243.19081,102265.81393,75768.33944,39722.99596,44866.73716,201625.90142
2018-07-01,157912.30096,9729.58418,167641.88514,62681.87512,81055.83928,143737.71889,99926.07657,103259.50494,45416.63667,148676.14161,35153.98422,19931.13825,55088.76306,10323.14570,65411.90877,29126.97780,9350.59666,38477.57445,79011.31225,2941.73275,81953.48300,43403.36444,125356.84745,165.07338,1261.91855,1426.99193,2888.05465,0.00000,2888.05465,147.85040,3035.90505,236207.54739,1436.64622,237644.19362,78.09033,200.12124,278.21166,19.90304,172664.00341,74047.52979,137714.43921,17039.12819,74399.48473,942.80254,91567.80791,74990.33233,77068.57807,102438.71114,76255.24317,39179.25363,45499.43438,201774.88595
2018-08-01,160883.95510,10092.23069,170976.18579,64940.70711,76658.44221,141599.15381,108961.61312,103270.94290,48185.72089,151456.66379,41871.96330,22733.46846,64609.08339,11740.36875,76349.45214,29476.94338,8644.13842,38121.08179,77386.96320,2755.67348,80143.08722,40341.30450,120484.39171,167.97536,1329.17225,1497.14761,2830.59758,0.00000,2830.59758,166.83569,2997.43327,240476.69172,1448.80971,241925.50143,80.45493,60.16509,140.62012,20.57781,171730.62553,76703.44094,141609.15805,17497.83821,75863.13352,1112.42994,94440.31512,77815.87088,77101.69435,102119.83153,77093.79974,39151.60518,46003.77735,202924.98432
2018-09-01,159878.29767,9365.73088,169244.02855,63657.43541,75979.05357,139636.49346,112386.25573,103929.09103,49733.78425,153662.87528,37777.35044,23449.97613,61230.99364,10658.98813,71889.98177,28744.37102,10200.55485,38944.92587,75288.56576,2699.73915,77988.74472,33064.66233,111053.40705,162.82498,1294.18326,1457.00824,1166.81449,0.00000,1166.81449,162.76213,1329.57663,236711.84027,1442.62186,238154.46213,88.93537,65.38622,154.32170,21.35059,175026.76075,76279.28025,138632.77550,17287.58634,74817.48742,1186.22633,93338.31133,77465.50658,78299.84937,102138.53374,77600.46640,39844.66256,46161.83170,205160.91440
2018-10-01,162737.65340,9621.89515,172359.54854,67456.97495,78258.69245,145715.67189,124836.42527,103931.99102,49933.03249,153865.02351,39904.21820,21360.83651,61268.73290,11531.27993,72800.01283,30973.69541,10785.38839,41759.08380,78348.17561,2788.63890,81137.29178,35254.23932,116391.53110,155.09464,1452.30104,1607.39568,3014.84498,0.00000,3014.84498,105.65866,3120.50365,233243.53906,1448.65428,234692.19334,80.07542,157.46682,237.54235,21.72071,172843.20909,76514.20503,137237.90834,17665.66577,81452.88388,1476.68827,101390.34601,77990.89330,78183.79441,101958.83664,78435.19711,40448.80362,46720.32759,206241.28685
2018-11-01,168272.52639,10126.37598,178398.90237,67650.98151,72814.15590,140465.14189,131196.36196,103929.20932,52050.68912,155979.89844,39657.41468,17419.24556,57080.34958,12156.78861,69237.13820,31275.44045,9690.48940,40965.92984,80419.87125,2598.55067,83018.89984,35771.76764,118790.66748,151.90150,1440.61755,1592.51905,2327.59353,0.00000,2327.59353,459.11932,2786.71286,255362.71687,1582.77305,256945.48991,90.11998,78.39270,168.51278,23.18544,174511.63145,73138.24133,132555.34204,18043.03608,83394.73396,1531.65121,103870.09254,74669.89254,78520.48956,107298.74706,78041.39420,40052.48338,47270.52461,207718.06111
2018-12-01,170175.06006,10308.09595,180483.15601,69028.88817,64235.74542,133264.63808,127497.13392,103024.56863,54023.23236,157047.80099,38590.42189,10935.89185,49530.01428,11564.76430,61094.77858,29783.09026,8622.96923,38406.05949,80421.88555,2639.65656,83062.00372,35528.35720,118590.36092,146.59339,1404.48722,1551.08062,2350.88519,0.00000,2350.88519,56.15123,2407.03642,257964.85954,1690.25125,259655.11079,84.37591,74.87088,159.24688,23.84309,178213.52165,79779.11106,139355.95614,17452.79031,80280.18837,1480.64458,93393.06520,81259.75564,76502.51554,105760.95244,78942.11482,39653.62128,47913.85176,209235.32674
2019-01-01,161815.79243,11093.72940,172909.52182,61806.25575,73995.86992,135802.19854,108320.48764,103155.14613,54404.68451,157559.83064,35047.37593,15632.09088,50683.17857,11714.84451,62398.02308,29932.44653,9742.58987,39675.03640,78345.33261,2959.18937,81304.96922,35928.19994,117233.16916,140.69431,1464.17189,1604.86619,2206.31349,0.00000,2206.31349,52.54614,2258.85963,256409.98494,1571.00180,257980.98674,80.70632,65.70976,146.41616,23.59185,177409.21180,77593.63450,138010.38520,17953.56085,78011.26956,1458.98712,93818.88463,79052.62162,77701.55694,104034.81214,81313.96663,38923.88024,48431.08745,210339.89660
2019-02-01,161882.68985,10546.76464,172429.45448,63267.07377,72363.71403,135630.86068,104261.54959,103311.36899,52739.02755,156050.39654,36840.66059,18779.30020,55623.68381,12546.93293,68170.61674,29934.40933,9595.78756,39530.19689,78258.12369,3039.24772,81297.82386,38052.67771,119350.50157,143.26549,1487.30985,1630.57534,2210.60439,0.00000,2210.60439,51.01944,2261.62382,255018.19418,1637.14761,256655.34179,81.76999,96.28215,178.05222,23.65841,176966.30932,77287.45023,138006.82223,18189.11141,79328.38556,1322.66686,89999.85924,78610.11709,77279.76953,103432.54290,83005.83047,38780.56822,48701.27378,212532.50559
2019-03-01,162222.85741,10132.62579,172355.48320,62790.91064,81141.81180,143932.79531,104491.39515,103218.86704,55315.38567,158534.25271,35538.09700,21067.41843,56685.91631,11705.47164,68391.38795,29724.68345,8576.48559,38301.16904,79085.62271,3051.18490,82137.26281,37021.74435,119159.00716,143.77879,1494.45032,1638.22911,1711.51351,0.00000,1711.51351,56.06893,1767.58244,257505.73062,1637.70147,259143.43209,84.93177,125.36962,210.30148,24.53900,181333.25138,77239.30078,129852.56881,18763.84458,78328.05065,1245.27473,90474.06718,78484.57551,78593.20898,102550.30532,85325.64662,39210.89596,48955.27613,215255.34540
2019-04-01,160442.45748,10161.48464,170603.94212,61787.40863,80192.26315,141979.74058,119719.83791,102281.37218,52826.28725,155107.65943,36826.04921,19067.13517,55896.93170,11112.20627,67009.13797,29826.38708,8258.48680,38084.87388,76651.85902,2933.61506,79585.92063,37429.90546,117015.82609,137.62980,1496.45959,1634.08939,1781.10228,0.00000,1781.10228,81.77822,1862.88050,258218.89547,1609.49383,259828.38930,84.08059,100.59060,184.67127,24.61337,180609.56257,77559.35105,136428.14329,19243.67016,77973.39995,1333.00845,92603.19449,78892.35950,78327.65510,103525.83390,86667.91594,39419.21971,49457.46160,216084.46833
2019-05-01,162594.89158,10067.04593,172661.93751,62188.53643,72937.62184,135126.22707,121593.78566,102586.52481,53199.37712,155785.90194,36705.93095,22542.00508,59251.69465,10686.71789,69938.41254,29880.96542,8502.84070,38383.80613,73667.87091,2954.73249,76623.06481,47403.84552,124026.91034,141.67171,1557.55909,1699.23080,2059.94161,0.00000,2059.94161,74.03328,2133.97488,264372.55384,1633.30363,266005.85746,89.76798,99.28062,189.04867,24.86950,179072.90279,77381.90010,129885.93397,19737.10087,84533.64827,1288.01314,96331.96485,78669.91323,78596.91232,104469.72198,87730.22984,39257.16317,50057.68178,218374.93411
2019-06-01,166222.46690,9244.56928,175467.03618,67549.86932,90284.83660,157834.77472,125190.99303,104740.36801,59215.40211,163955.77012,39735.35275,29906.64686,69645.76963,13498.99433,83144.76396,29317.54343,8267.26512,37584.80855,73690.44952,2739.00311,76429.90385,42780.46235,119210.36620,137.69831,1460.53639,1598.23470,2094.16184,0.00000,2094.16184,73.59122,2167.75306,262848.28104,1599.33000,264447.61105,91.73203,482.03786,573.76997,24.10438,184337.27042,77349.99585,132754.62312,19909.75807,84620.58535,1204.43366,92856.35833,78554.42951,78095.89388,105269.71272,89529.24556,39038.50077,50382.04938,221327.99626
2019-07-01,159819.09414,10046.63706,169865.73119,61865.89356,78895.40123,140761.36360,115051.47335,112227.28868,61575.57303,173802.86172,42897.77064,30895.98348,73797.53557,13603.55803,87401.09360,29793.12106,8138.90242,37932.02348,72653.38148,1608.78991,74262.61755,41181.29438,115443.91193,135.73406,1436.07100,1571.80506,1669.29079,0.00000,1669.29079,66.39365,1735.68445,257516.39536,1604.72329,259121.11865,86.48845,163.20328,249.69181,24.67943,181988.56170,78485.09296,134118.21419,19499.00454,84696.54635,1084.88850,89437.21709,79569.98145,77205.85106,105620.52479,90906.71424,39202.30845,51118.12071,222600.85601
2019-08-01,171414.05320,9735.15410,181149.20730,68688.07654,79151.11476,147839.26010,124302.56255,111324.58500,63721.81144,175046.39644,43117.11502,32275.67438,75396.59384,15864.34064,91260.93448,29814.13106,8463.46002,38277.59108,72648.80008,1670.29884,74319.57036,47976.19030,122295.76066,149.98679,1445.84153,1595.82832,1826.40493,0.00000,1826.40493,413.35514,2239.76007,266603.32561,1621.49030,268224.81591,91.68060,108.86047,200.54115,25.63081,180543.70848,81502.07005,137207.04102,20052.39690,91060.55092,1042.66582,97047.44077,82544.73588,76249.66538,106119.80872,92367.87146,39163.64850,51655.37843,225442.69827
2019-09-01,160561.88461,10405.05356,170966.93817,66107.16845,76373.30110,142480.53836,113029.27389,111057.63176,65273.46556,176331.09732,44815.66714,31598.53713,76423.02024,13474.11676,89897.13700,29328.00104,8372.37193,37700.37297,71239.70828,1603.91715,72844.08901,46946.48563,119790.57464,146.19519,1384.82771,1531.02291,1825.29880,0.00000,1825.29880,76.60677,1901.90557,253773.61231,1519.48825,255293.10056,84.22686,148.16552,232.39247,24.69314,180776.05497,81180.19077,131514.91070,20329.87224,90993.06605,879.72789,86168.76358,82059.91866,76109.48134,106911.06428,93779.46713,39022.78722,52258.28983,226236.15643
2019-10-01,164432.09863,10039.76539,174471.86402,64227.27712,80795.19417,145022.54371,119034.67785,106464.28594,58416.00083,164880.28677,42801.00514,29233.27847,72038.11116,12314.94565,84353.05680,29481.13374,8051.55332,37532.68706,76430.43629,1750.36107,78181.24826,45278.90939,123460.15765,138.89773,1314.15656,1453.05429,1556.97006,0.00000,1556.97006,86.85686,1643.82692,260080.97530,1554.91969,261635.89499,86.97463,185.39035,272.36506,26.87259,178354.87600,81468.64848,138307.95291,19937.38645,87795.62381,775.80218,86908.85373,82244.45066,75579.20099,107396.64757,95022.85498,39020.99497,52817.38694,228226.64861
2019-11-01,169837.13854,10415.85291,180252.99145,71161.44515,76524.31383,147687.84348,117107.66832,103807.68423,55642.39164,159450.07587,42585.91633,28608.70612,71198.46161,12363.34325,83561.80486,29534.06583,7883.96518,37418.03100,80785.76635,1520.45938,82306.68462,45424.61665,127731.30127,139.45891,1351.98231,1491.44122,2265.57613,0.00000,2265.57613,89.42895,2355.00508,282545.27413,1688.01757,284233.29170,98.83300,74.36744,173.20052,29.41927,182735.79376,82987.34300,143389.19229,20445.34672,90218.79434,900.62934,84384.51020,83887.97234,74889.68293,113617.33315,95126.52770,38499.38352,53355.78409,230639.45602
2019-12-01,175669.12408,11633.77463,187302.89871,72541.08520,72138.93491,144682.44640,147518.87698,101716.85310,52596.62062,154313.47372,42534.01630,22634.56223,65172.42933,12821.06182,77993.49115,28345.52627,7589.11675,35934.64301,73953.19430,1640.12705,75593.76448,38602.81945,114196.58393,131.97987,1357.81188,1489.79175,2202.05150,0.00000,2202.05150,86.38590,2288.43740,287799.60312,1776.12386,289575.72698,88.96878,134.21385,223.18271,31.40089,186756.00498,91030.47404,150251.00991,20252.31746,87074.17895,905.42049,84134.78480,91935.89453,72727.60400,111274.47140,94134.54190,38153.24161,54325.60647,231175.34295
2020-01-01,165095.27435,10700.25844,175795.53279,67253.03238,73755.49579,141008.52858,129741.95263,99118.01045,51502.74940,150620.75984,42171.50804,26778.78724,68954.15776,15251.98903,84206.14679,27792.44276,7773.61109,35566.05385,74962.92042,1788.06372,76751.42830,35658.66656,112410.09486,126.66319,1347.66195,1474.32514,1804.19416,0.00000,1804.19416,123.84270,1928.03686,291019.86912,1738.22401,292758.09314,98.69892,67.36776,166.06669,29.74666,184340.40852,90402.19722,158934.75764,20844.69165,86572.75306,881.92071,86909.78961,91284.11794,73454.02065,109255.55200,94415.32563,38815.71715,54921.69943,232169.68914
2020-02-01,168900.36064,10499.54281,179399.90345,72141.47351,76893.24116,149034.71508,130407.36847,96758.15728,52265.91435,149024.07163,43104.74038,29093.41248,72202.02705,13993.90865,86195.93571,28633.75490,8155.58853,36789.34344,76882.88682,1686.68946,78570.04082,36131.57830,114701.61912,134.22957,1356.05383,1490.28341,1895.78932,0.00000,1895.78932,566.00772,2461.79704,288821.95367,1758.81513,290580.76880,100.73272,43.12836,143.86108,27.69045,183377.33822,91624.15422,158667.93560,21283.27847,89218.59897,897.15830,88743.24005,92521.31251,73438.15533,108290.25681,94444.72781,37747.39449,55046.20897,234380.00060
